Product_ID	Sale_Date	Sales_Rep	Region	Sales_Amount	Quantity_Sold	Product_Category	Unit_Cost	Unit_Price	Customer_Type	Discount	Payment_Method	Sales_Channel	Region_and_Sales_Rep
1001	2023-10-10	David	West	3780.07006835938	18	Furniture	2602.60009765625	3013.48999023438	Returning	0.0799999982118607	Bank Transfer	Online	West-David
1027	2023-03-10	Eve	South	3985.34008789063	21	Food	2511.40991210938	2848.39990234375	Returning	0.0599999986588955	Bank Transfer	Online	South-Eve
1062	2023-05-28	Bob	South	7567.22021484375	28	Electronics	933.159973144531	1004.70001220703	Returning	0.180000007152557	Bank Transfer	Online	South-Bob
1077	2023-01-11	Eve	North	9192.419921875	35	Electronics	585.369995117188	970.489990234375	Returning	0.150000005960464	Bank Transfer	Retail	North-Eve
1003	2023-09-11	David	East	9514.1904296875	22	Food	4218.43017578125	4331.419921875	New	0.259999990463257	Bank Transfer	Online	East-David
1070	2023-11-26	David	North	5813.509765625	40	Furniture	3089.9599609375	3258.44995117188	New	0.28999999165535	Cash	Online	North-David
1072	2023-12-26	Charlie	North	3635.5	23	Furniture	1662.82995605469	2074.25	New	0.119999997317791	Bank Transfer	Online	North-Charlie
1027	2023-02-07	Bob	West	7896.740234375	3	Food	999.090026855469	1271.98999023438	New	0.150000005960464	Credit Card	Online	West-Bob
1009	2023-05-14	David	West	2584.90991210938	40	Furniture	2799.7099609375	3231.080078125	Returning	0.28999999165535	Credit Card	Retail	West-David
1062	2023-07-19	Charlie	North	5684.330078125	10	Electronics	2940.39990234375	3054.7900390625	Returning	0.0799999982118607	Credit Card	Online	North-Charlie
1037	2023-01-23	Charlie	East	3649.92993164063	25	Food	1074.61999511719	1382.43005371094	Returning	0.239999994635582	Credit Card	Retail	East-Charlie
1097	2023-10-30	Eve	West	6600.64990234375	49	Electronics	4264.4599609375	4315.52001953125	New	0.0700000002980232	Cash	Retail	West-Eve
1051	2023-12-12	Eve	North	2479.94995117188	8	Clothing	467.109985351563	792.210021972656	New	0.200000002980232	Credit Card	Online	North-Eve
1044	2023-10-29	Charlie	North	1996.77001953125	11	Clothing	1812.66003417969	2196.30004882813	New	0.0799999982118607	Cash	Online	North-Charlie
1024	2023-12-29	Eve	North	9190.5703125	5	Furniture	3417.89990234375	3714.52001953125	Returning	0.270000010728836	Credit Card	Retail	North-Eve
1079	2023-08-06	David	North	1107.85998535156	45	Clothing	1406.90002441406	1547.34997558594	New	0.170000001788139	Cash	Retail	North-David
1059	2023-05-21	Alice	North	5108.97998046875	37	Electronics	4146.990234375	4172.35009765625	Returning	0.0599999986588955	Cash	Retail	North-Alice
1032	2023-04-14	David	North	2286.43994140625	45	Clothing	3712.35009765625	3780.8798828125	New	0.0700000002980232	Cash	Retail	North-David
1096	2023-07-29	Charlie	West	485.410003662109	38	Electronics	3955.65991210938	4270.58984375	Returning	0.150000005960464	Credit Card	Online	West-Charlie
1088	2023-04-21	Charlie	East	456.589996337891	29	Furniture	639.580017089844	1107.44995117188	New	0.28999999165535	Cash	Retail	East-Charlie
1052	2023-04-14	David	North	1834.69995117188	5	Furniture	745.710021972656	856.909973144531	Returning	0.230000004172325	Bank Transfer	Retail	North-David
1062	2023-11-12	Eve	South	8681.0302734375	9	Electronics	1468.05004882813	1838.2099609375	New	0.150000005960464	Bank Transfer	Retail	South-Eve
1058	2023-06-20	Eve	West	2896.5400390625	48	Clothing	2614.47998046875	3049.0400390625	New	0.100000001490116	Credit Card	Retail	West-Eve
1052	2023-12-22	Charlie	West	9509.5498046875	2	Furniture	3752.67993164063	4017.90991210938	Returning	0.159999996423721	Bank Transfer	Online	West-Charlie
1012	2023-11-20	Bob	North	5858.06005859375	1	Food	4190.830078125	4528.77001953125	Returning	0.219999998807907	Bank Transfer	Online	North-Bob
1039	2023-05-13	Eve	West	4422.47998046875	40	Furniture	3536.4599609375	3945.82006835938	New	0.239999994635582	Bank Transfer	Online	West-Eve
1002	2023-10-20	David	North	5842.8798828125	30	Clothing	4646.5498046875	4784.27978515625	Returning	0.100000001490116	Credit Card	Retail	North-David
1003	2023-11-24	Eve	East	5215.31005859375	11	Food	3706.78002929688	3862.26000976563	New	0.219999998807907	Credit Card	Retail	East-Eve
1056	2023-05-07	David	East	7611.8798828125	28	Clothing	1566.03002929688	1576.33996582031	Returning	0.200000002980232	Bank Transfer	Online	East-David
1081	2023-04-16	Charlie	West	2896.7099609375	44	Electronics	1362.15002441406	1844.06994628906	New	0.28999999165535	Credit Card	Online	West-Charlie
1059	2023-04-02	Eve	West	3595.19995117188	12	Food	3496.14990234375	3955.75	Returning	0.280000001192093	Cash	Retail	West-Eve
1002	2023-10-14	David	South	8951.5302734375	39	Clothing	1004.71002197266	1389.34997558594	New	0.239999994635582	Bank Transfer	Online	South-David
1002	2023-02-20	Charlie	West	9469.919921875	26	Food	508.940002441406	557.690002441406	New	0.219999998807907	Credit Card	Retail	West-Charlie
1092	2023-01-29	Bob	South	8936.330078125	13	Clothing	2684.5	2913.78002929688	New	0.0799999982118607	Credit Card	Retail	South-Bob
1054	2023-10-23	David	East	4252.5400390625	8	Food	4117.1298828125	4177.06005859375	Returning	0.25	Bank Transfer	Retail	East-David
1087	2023-10-24	Bob	East	7825.6201171875	28	Clothing	551.830017089844	569.630004882813	New	0.129999995231628	Credit Card	Retail	East-Bob
1096	2023-08-02	Bob	North	4815.72021484375	30	Electronics	3969.86010742188	4281.7900390625	Returning	0.0799999982118607	Bank Transfer	Retail	North-Bob
1097	2023-09-24	Alice	East	5025.64013671875	9	Food	4067.28002929688	4548.08984375	Returning	0.119999997317791	Credit Card	Retail	East-Alice
1001	2023-09-14	Eve	South	2126.330078125	39	Food	2437.26000976563	2889.669921875	Returning	0.25	Cash	Online	South-Eve
1019	2023-10-29	David	West	5952.18994140625	31	Food	333.690002441406	685.099975585938	New	0.0399999991059303	Bank Transfer	Online	West-David
1002	2023-04-11	Bob	North	1942.75	21	Food	914.219970703125	971.570007324219	Returning	0.140000000596046	Cash	Online	North-Bob
1053	2023-12-12	Alice	South	3382.48999023438	47	Electronics	3551.76000976563	3696.10009765625	Returning	0.150000005960464	Bank Transfer	Retail	South-Alice
1044	2023-04-20	Charlie	West	8564.7998046875	34	Food	3573.30004882813	3740.1298828125	Returning	0.00999999977648258	Credit Card	Online	West-Charlie
1090	2023-07-01	David	North	2150.05004882813	31	Furniture	4496.85986328125	4880.7998046875	New	0.0599999986588955	Cash	Retail	North-David
1032	2023-11-09	Bob	East	804.469970703125	25	Electronics	2934.30004882813	3337.39990234375	Returning	0.25	Credit Card	Retail	East-Bob
1070	2023-01-01	Eve	South	783.179992675781	12	Furniture	664.330017089844	863.030029296875	Returning	0.25	Bank Transfer	Retail	South-Eve
1032	2023-11-15	Alice	West	9413.76953125	1	Food	651	865.760009765625	Returning	0.0900000035762787	Bank Transfer	Retail	West-Alice
1068	2023-02-24	Bob	North	5118.509765625	22	Clothing	3619.61010742188	3651.419921875	Returning	0.259999990463257	Bank Transfer	Online	North-Bob
1055	2023-05-29	Eve	North	4153.18017578125	40	Furniture	959.72998046875	1111.41003417969	New	0.230000004172325	Bank Transfer	Online	North-Eve
1075	2023-11-05	Bob	East	8127.7001953125	37	Food	1675.51000976563	1906.64001464844	New	0.129999995231628	Bank Transfer	Online	East-Bob
1056	2023-05-17	David	West	8374.6796875	47	Furniture	2461.69995117188	2529.02001953125	Returning	0.219999998807907	Cash	Retail	West-David
1017	2023-07-21	David	East	3388.68994140625	1	Food	172.589996337891	404.690002441406	Returning	0.28999999165535	Bank Transfer	Online	East-David
1038	2023-11-09	David	East	6966.81982421875	1	Food	1281.65002441406	1709.7099609375	Returning	0.140000000596046	Credit Card	Online	East-David
1024	2023-04-27	Alice	West	7734.1201171875	42	Food	2069.05004882813	2363.89990234375	Returning	0.0700000002980232	Cash	Online	West-Alice
1069	2023-06-03	David	West	6581.0400390625	42	Clothing	1434.19995117188	1482.88000488281	New	0.280000001192093	Credit Card	Retail	West-David
1098	2023-10-18	Eve	West	1600.7900390625	21	Furniture	725.030029296875	828.950012207031	New	0.180000007152557	Bank Transfer	Online	West-Eve
1070	2023-03-04	Bob	South	8771.240234375	15	Electronics	3653.65991210938	3896.18994140625	New	0.0299999993294477	Credit Card	Retail	South-Bob
1086	2023-09-01	Charlie	West	5437.0400390625	17	Electronics	4075.080078125	4262.2099609375	New	0.170000001788139	Cash	Online	West-Charlie
1011	2023-01-25	Eve	North	2896.47998046875	22	Electronics	1324.52001953125	1510.30004882813	Returning	0.150000005960464	Cash	Retail	North-Eve
1016	2023-03-31	Eve	East	4309.759765625	38	Electronics	3883.3798828125	4152.72021484375	Returning	0.259999990463257	Cash	Online	East-Eve
1097	2023-03-16	David	South	471.950012207031	35	Food	1958.48999023438	2254.84008789063	New	0.159999996423721	Credit Card	Online	South-David
1073	2023-10-21	Alice	West	1365.88000488281	45	Furniture	2558.09008789063	2958.55004882813	New	0.0799999982118607	Cash	Online	West-Alice
1059	2023-07-29	Bob	South	7678.91015625	16	Furniture	4287.2099609375	4464.27978515625	Returning	0.200000002980232	Credit Card	Retail	South-Bob
1070	2023-12-13	Alice	West	100.120002746582	8	Clothing	3762.27001953125	4166.9501953125	Returning	0.159999996423721	Bank Transfer	Online	West-Alice
1080	2023-01-17	Bob	South	4224	47	Furniture	4035.330078125	4211.25	Returning	0.0700000002980232	Bank Transfer	Online	South-Bob
1093	2023-05-08	Bob	East	5272.85009765625	17	Furniture	727.380004882813	764.539978027344	Returning	0.170000001788139	Credit Card	Retail	East-Bob
1003	2023-12-30	Alice	East	640.880004882813	17	Furniture	395.109985351563	676.659973144531	Returning	0.25	Cash	Retail	East-Alice
1020	2023-09-08	Eve	North	9733.4697265625	26	Clothing	4472.35009765625	4770.419921875	New	0.00999999977648258	Credit Card	Retail	North-Eve
1059	2023-06-28	Bob	North	2338.63989257813	13	Electronics	1969.78002929688	2437.69995117188	New	0.189999997615814	Credit Card	Retail	North-Bob
1036	2023-07-01	Alice	West	3111.57006835938	17	Furniture	1475	1840.77001953125	Returning	0.100000001490116	Credit Card	Online	West-Alice
1019	2023-06-01	Bob	East	3109.03002929688	38	Clothing	3637.25	4096.9599609375	Returning	0.0900000035762787	Bank Transfer	Online	East-Bob
1090	2023-01-25	Charlie	South	2381.1201171875	17	Clothing	4190.259765625	4645.35009765625	New	0.119999997317791	Credit Card	Retail	South-Charlie
1067	2023-06-29	Eve	South	114.589996337891	48	Food	4319.31982421875	4625.56005859375	Returning	0.100000001490116	Bank Transfer	Online	South-Eve
1019	2023-07-17	David	South	7320.509765625	14	Clothing	1614.18994140625	1882.7900390625	New	0.25	Credit Card	Retail	South-David
1020	2023-12-10	Bob	North	9671.76953125	45	Electronics	4268.4501953125	4551.60009765625	New	0.0799999982118607	Bank Transfer	Online	North-Bob
1096	2023-06-10	Charlie	South	2320.51000976563	6	Furniture	252.619995117188	742	New	0.219999998807907	Credit Card	Retail	South-Charlie
1071	2023-06-26	David	North	6664.169921875	35	Clothing	295.820007324219	684.669982910156	New	0.0299999993294477	Credit Card	Online	North-David
1052	2023-10-12	David	North	7444.77001953125	46	Electronics	3136.419921875	3198.48999023438	Returning	0.28999999165535	Cash	Retail	North-David
1033	2023-03-04	Bob	West	8499.41015625	14	Clothing	362.380004882813	753.809997558594	Returning	0.189999997615814	Cash	Retail	West-Bob
1040	2023-05-30	Alice	South	4284.02978515625	47	Clothing	1656.81994628906	1750.38000488281	New	0.209999993443489	Credit Card	Online	South-Alice
1039	2023-06-03	Bob	South	3099.02001953125	8	Clothing	3380.13989257813	3609.34008789063	Returning	0.0900000035762787	Credit Card	Online	South-Bob
1082	2023-06-05	Charlie	East	3320.419921875	15	Clothing	1719.46997070313	1832.59997558594	Returning	0.119999997317791	Credit Card	Online	East-Charlie
1001	2023-02-18	David	West	7154.9501953125	27	Clothing	939.02001953125	1286.92004394531	Returning	0.0700000002980232	Credit Card	Retail	West-David
1011	2023-12-03	Bob	East	8186.1201171875	13	Electronics	1442.68994140625	1882.56994628906	Returning	0.280000001192093	Cash	Online	East-Bob
1092	2023-03-25	Alice	West	1897.97998046875	49	Furniture	2315	2467.28002929688	New	0.150000005960464	Bank Transfer	Retail	West-Alice
1057	2023-12-27	Bob	South	3772.32006835938	31	Furniture	2403.15991210938	2453.35009765625	Returning	0.189999997615814	Credit Card	Online	South-Bob
1089	2023-06-26	Eve	North	9029.2099609375	35	Furniture	3925.85009765625	4082.11010742188	New	0.219999998807907	Cash	Online	North-Eve
1050	2023-05-28	Alice	North	8086.27001953125	6	Furniture	3763.26000976563	4102.72021484375	New	0.109999999403954	Credit Card	Retail	North-Alice
1023	2023-04-28	Charlie	North	9850.099609375	5	Electronics	2311.25	2482.34008789063	Returning	0.219999998807907	Credit Card	Retail	North-Charlie
1031	2023-12-08	David	North	7567.06005859375	22	Food	4236.0498046875	4382.31982421875	New	0.200000002980232	Bank Transfer	Online	North-David
1094	2023-03-04	Bob	North	3992.6298828125	49	Food	615.469970703125	715.840026855469	Returning	0.209999993443489	Credit Card	Retail	North-Bob
1042	2023-07-08	Alice	East	5947.31005859375	23	Electronics	1314	1567.78002929688	Returning	0.150000005960464	Credit Card	Retail	East-Alice
1099	2023-12-26	Eve	West	6644.0400390625	25	Electronics	4148.47998046875	4293.68994140625	New	0.109999999403954	Bank Transfer	Online	West-Eve
1007	2023-02-18	Alice	South	876.710021972656	34	Clothing	1921.06994628906	2289.27001953125	Returning	0.0700000002980232	Bank Transfer	Retail	South-Alice
1016	2023-11-23	Eve	East	5490.52001953125	26	Clothing	4906.85009765625	4954.39013671875	New	0.25	Bank Transfer	Online	East-Eve
1090	2023-09-14	Charlie	West	7122.27978515625	47	Clothing	2357.94995117188	2693.330078125	New	0.180000007152557	Bank Transfer	Online	West-Charlie
1060	2023-08-12	David	North	1756.47998046875	5	Furniture	3970.080078125	4096.47998046875	Returning	0.129999995231628	Cash	Retail	North-David
1002	2023-05-21	Charlie	West	7828.25	26	Clothing	2041.42004394531	2291.169921875	Returning	0.280000001192093	Cash	Online	West-Charlie
1001	2023-08-03	Bob	West	5879.35009765625	20	Food	2153.52001953125	2303.69995117188	Returning	0.00999999977648258	Cash	Retail	West-Bob
1048	2023-07-30	Alice	North	9527	6	Furniture	1945.27001953125	2309.42993164063	New	0.259999990463257	Credit Card	Online	North-Alice
1012	2023-11-14	Eve	North	519.97998046875	6	Clothing	3609.419921875	4082.6201171875	Returning	0.300000011920929	Bank Transfer	Retail	North-Eve
1069	2023-02-01	Eve	North	2726.72998046875	18	Furniture	2760.2099609375	3219.580078125	New	0.270000010728836	Bank Transfer	Retail	North-Eve
1037	2023-06-07	Alice	South	6055.3798828125	4	Food	4721.7001953125	5017.580078125	New	0.239999994635582	Cash	Retail	South-Alice
1032	2023-10-12	Alice	North	3035.93994140625	17	Clothing	1291.91003417969	1528.58996582031	Returning	0.109999999403954	Credit Card	Retail	North-Alice
1009	2023-11-01	Bob	South	7172.7998046875	14	Food	547.789978027344	958.760009765625	Returning	0.0700000002980232	Credit Card	Retail	South-Bob
1099	2023-10-13	Charlie	North	7614.14990234375	14	Food	1996.64001464844	2341.46997070313	Returning	0.219999998807907	Credit Card	Online	North-Charlie
1019	2023-05-24	Eve	South	1114.91003417969	13	Food	3102.72998046875	3202.67993164063	New	0.0900000035762787	Cash	Online	South-Eve
1048	2023-01-19	Bob	West	5187.16015625	7	Clothing	4310.9501953125	4723.2001953125	Returning	0.0500000007450581	Credit Card	Retail	West-Bob
1080	2023-01-18	Charlie	East	5138.02001953125	44	Electronics	1763.67004394531	1983.81994628906	New	0.239999994635582	Credit Card	Online	East-Charlie
1003	2023-09-14	Bob	West	3755.8798828125	15	Clothing	3286.23999023438	3388.84008789063	Returning	0.0900000035762787	Credit Card	Retail	West-Bob
1020	2023-03-19	Eve	West	9335.9599609375	19	Food	1783.47998046875	1931.56005859375	Returning	0.270000010728836	Bank Transfer	Retail	West-Eve
1024	2023-06-24	Alice	North	8292.3095703125	43	Clothing	3105.23999023438	3246.330078125	New	0.25	Cash	Online	North-Alice
1054	2023-07-13	Alice	South	7002.3701171875	47	Food	4429.7998046875	4694.2099609375	New	0.25	Bank Transfer	Online	South-Alice
1033	2023-04-23	Charlie	East	7171.830078125	44	Electronics	1195.21997070313	1320.06005859375	Returning	0.230000004172325	Bank Transfer	Retail	East-Charlie
1024	2023-04-24	David	North	4670.990234375	35	Furniture	2051	2121.55004882813	Returning	0.259999990463257	Cash	Retail	North-David
1075	2023-08-10	Charlie	North	9217.849609375	17	Electronics	4966.66015625	5037.27001953125	Returning	0.239999994635582	Bank Transfer	Retail	North-Charlie
1072	2023-06-15	David	North	6976.490234375	35	Electronics	4349.35986328125	4645.169921875	Returning	0.180000007152557	Credit Card	Retail	North-David
1036	2023-11-15	Bob	West	7316.91015625	19	Furniture	2844.96997070313	3215	Returning	0.0900000035762787	Credit Card	Retail	West-Bob
1038	2023-05-12	Bob	South	8630.740234375	20	Clothing	2607.31005859375	2774.86010742188	New	0.270000010728836	Credit Card	Retail	South-Bob
1084	2023-09-21	Eve	South	2813.31005859375	36	Furniture	1458.77001953125	1485.75	New	0.25	Credit Card	Online	South-Eve
1099	2023-02-24	David	East	8090	35	Clothing	2610.18994140625	2682.53002929688	New	0.140000000596046	Cash	Retail	East-David
1089	2023-12-25	Eve	South	2032.88000488281	32	Clothing	4248.5	4706.7001953125	New	0.00999999977648258	Bank Transfer	Retail	South-Eve
1099	2023-05-11	Alice	South	3518.88989257813	48	Food	3441.61010742188	3693.44995117188	Returning	0.189999997615814	Bank Transfer	Online	South-Alice
1025	2023-10-15	David	North	3422.5400390625	44	Food	1485.71997070313	1717.96997070313	New	0.0199999995529652	Credit Card	Retail	North-David
1093	2023-09-23	Charlie	North	9787.400390625	40	Furniture	1047.25	1075.89001464844	New	0.280000001192093	Credit Card	Retail	North-Charlie
1018	2024-01-01	Alice	West	8579.7197265625	24	Electronics	1362.78002929688	1729.81005859375	New	0.28999999165535	Bank Transfer	Online	West-Alice
1082	2023-06-11	Alice	North	7041.580078125	17	Furniture	890.309997558594	1159.06005859375	Returning	0.0599999986588955	Cash	Retail	North-Alice
1066	2023-03-28	Charlie	North	7297.85986328125	7	Clothing	523.419982910156	632.440002441406	New	0.200000002980232	Bank Transfer	Online	North-Charlie
1054	2023-02-24	Alice	North	5664.52001953125	43	Food	2124.71997070313	2188.65991210938	Returning	0.0299999993294477	Credit Card	Retail	North-Alice
1035	2023-10-15	David	North	9476.2001953125	1	Furniture	610.830017089844	808.690002441406	New	0.219999998807907	Credit Card	Online	North-David
1080	2023-06-27	Eve	West	5012.9599609375	35	Furniture	900.969970703125	1321.18005371094	Returning	0.100000001490116	Cash	Online	West-Eve
1061	2023-12-15	Alice	North	3867.1298828125	32	Food	2759.26000976563	3193.25	New	0.200000002980232	Bank Transfer	Online	North-Alice
1041	2023-01-08	David	East	1714.05004882813	36	Food	864.77001953125	1170.16003417969	Returning	0.109999999403954	Cash	Retail	East-David
1100	2023-11-17	Bob	East	7883.43994140625	13	Food	366.200012207031	732.690002441406	New	0.0399999991059303	Cash	Retail	East-Bob
1033	2023-11-09	David	East	7370.990234375	6	Clothing	1621.06994628906	1687.5	Returning	0.119999997317791	Credit Card	Online	East-David
1068	2023-09-04	Eve	East	3905.11010742188	14	Food	1140.57995605469	1438.76000976563	Returning	0.0299999993294477	Bank Transfer	Online	East-Eve
1033	2023-11-19	David	North	349.410003662109	37	Electronics	2600.76000976563	2937.57006835938	New	0.170000001788139	Credit Card	Retail	North-David
1014	2023-09-12	Charlie	East	8406.0703125	48	Furniture	556.719970703125	665.070007324219	Returning	0.00999999977648258	Bank Transfer	Retail	East-Charlie
1021	2023-11-24	Eve	North	213.039993286133	15	Food	3771.27001953125	4212.5498046875	Returning	0.159999996423721	Credit Card	Retail	North-Eve
1048	2023-02-23	Bob	West	7066.6298828125	47	Food	4535.85986328125	4641.41015625	New	0.270000010728836	Credit Card	Retail	West-Bob
1020	2023-09-06	Charlie	East	9705.5498046875	4	Clothing	3730	3893.60009765625	New	0.25	Bank Transfer	Retail	East-Charlie
1008	2023-08-27	David	South	4432.85009765625	40	Clothing	2687.48999023438	3001.56005859375	Returning	0.259999990463257	Bank Transfer	Online	South-David
1007	2023-08-17	Eve	East	2426.23999023438	16	Furniture	4310.31005859375	4633.10009765625	New	0.280000001192093	Credit Card	Retail	East-Eve
1067	2023-03-08	Bob	East	7078.22021484375	28	Electronics	3489.85009765625	3842.55004882813	New	0.0299999993294477	Bank Transfer	Online	East-Bob
1017	2023-02-20	Charlie	North	8189.56982421875	16	Furniture	102.230003356934	167.119995117188	New	0.0399999991059303	Credit Card	Retail	North-Charlie
1033	2023-04-07	Bob	East	5509.66015625	4	Food	2000.75	2426.98999023438	Returning	0.170000001788139	Bank Transfer	Online	East-Bob
1048	2023-04-02	David	South	9673.650390625	45	Electronics	4262.2099609375	4533.31005859375	Returning	0.270000010728836	Credit Card	Online	South-David
1076	2023-09-21	Bob	North	611.52001953125	26	Electronics	1762	2002.94995117188	Returning	0.28999999165535	Credit Card	Retail	North-Bob
1059	2023-10-18	Alice	North	5097.47998046875	28	Electronics	224.320007324219	715.059997558594	Returning	0.00999999977648258	Credit Card	Online	North-Alice
1086	2023-04-06	Charlie	West	7212.68994140625	32	Electronics	3743.59008789063	4116.3798828125	Returning	0.109999999403954	Cash	Online	West-Charlie
1022	2023-03-29	Bob	West	8640.1396484375	45	Furniture	4020.09008789063	4087.90991210938	Returning	0.0599999986588955	Bank Transfer	Online	West-Bob
1030	2023-03-19	David	East	1874.63000488281	2	Clothing	844.940002441406	1225.64001464844	Returning	0.230000004172325	Credit Card	Online	East-David
1038	2023-10-15	David	West	8020.02978515625	31	Clothing	2709.84008789063	2766.51000976563	New	0.189999997615814	Cash	Retail	West-David
1051	2023-04-30	Bob	West	5571.7998046875	3	Food	1000.17999267578	1023.64001464844	Returning	0.0399999991059303	Credit Card	Online	West-Bob
1054	2023-10-29	David	West	4025.8798828125	8	Clothing	3610.2099609375	3817.98999023438	Returning	0.150000005960464	Cash	Retail	West-David
1008	2023-06-14	Eve	North	1403.97998046875	24	Clothing	1394.17004394531	1891.02001953125	New	0.209999993443489	Credit Card	Online	North-Eve
1027	2023-07-01	Eve	North	8666.4296875	15	Clothing	1615.26000976563	1710.94995117188	New	0.230000004172325	Credit Card	Retail	North-Eve
1027	2023-08-11	Eve	North	1657	43	Clothing	4232.60986328125	4572.2099609375	New	0.00999999977648258	Cash	Retail	North-Eve
1098	2023-11-07	Alice	West	3166.89990234375	31	Food	2407.80004882813	2502.76000976563	Returning	0.270000010728836	Cash	Retail	West-Alice
1021	2023-01-07	Bob	North	2971.44995117188	9	Furniture	3365.28002929688	3730.42993164063	New	0.170000001788139	Bank Transfer	Online	North-Bob
1030	2023-11-26	Alice	West	8727	39	Electronics	2041.75	2299.3701171875	Returning	0.239999994635582	Bank Transfer	Retail	West-Alice
1097	2023-09-20	David	North	6759.759765625	45	Clothing	1525.13000488281	1868.31994628906	Returning	0.239999994635582	Cash	Retail	North-David
1028	2023-06-10	Alice	North	7987.14990234375	2	Furniture	3146.1201171875	3255.53002929688	Returning	0.0599999986588955	Bank Transfer	Online	North-Alice
1064	2023-05-31	David	South	2579.6298828125	8	Clothing	816.539978027344	1191.90002441406	New	0.0299999993294477	Cash	Retail	South-David
1097	2023-03-26	David	East	6286.25	7	Clothing	1896.34997558594	2394.19995117188	New	0.219999998807907	Bank Transfer	Online	East-David
1069	2023-05-27	Charlie	West	5760.2900390625	44	Electronics	1084.72998046875	1420.90002441406	Returning	0.0500000007450581	Credit Card	Online	West-Charlie
1061	2023-04-22	Eve	South	8345.01953125	39	Electronics	3494.18994140625	3746	Returning	0.25	Bank Transfer	Retail	South-Eve
1048	2023-02-05	David	North	9070.259765625	42	Electronics	4723.830078125	5186.18994140625	Returning	0.219999998807907	Credit Card	Online	North-David
1019	2023-10-12	Charlie	West	220.350006103516	16	Clothing	4977.77978515625	4995.5498046875	New	0.25	Credit Card	Online	West-Charlie
1004	2023-07-07	Eve	North	6772.7998046875	35	Clothing	2278.8701171875	2646.53002929688	Returning	0.0900000035762787	Bank Transfer	Online	North-Eve
1035	2023-03-23	David	East	613.169982910156	30	Clothing	1300.03002929688	1745.52001953125	New	0.0900000035762787	Cash	Retail	East-David
1064	2023-01-02	David	South	5533.7001953125	10	Electronics	2242.01000976563	2282.22998046875	Returning	0.200000002980232	Credit Card	Online	South-David
1049	2023-10-30	Alice	East	2947.56005859375	38	Food	4243.97998046875	4474.509765625	New	0.00999999977648258	Credit Card	Online	East-Alice
1017	2023-07-16	Alice	South	3137.09008789063	18	Furniture	1069.72998046875	1180.0400390625	Returning	0.219999998807907	Bank Transfer	Online	South-Alice
1044	2023-01-11	Eve	North	3594.2900390625	5	Food	4762.8701171875	5050.4599609375	New	0.25	Cash	Retail	North-Eve
1092	2023-08-22	David	East	6250.7998046875	29	Clothing	1742.23999023438	2070.52001953125	New	0.119999997317791	Cash	Online	East-David
1030	2023-07-14	Bob	East	3407.09008789063	39	Clothing	4929.72998046875	5088.02001953125	New	0.230000004172325	Bank Transfer	Retail	East-Bob
1093	2023-04-29	Alice	North	7353.72021484375	34	Food	4201.10986328125	4436.5	New	0.0500000007450581	Cash	Online	North-Alice
1046	2023-01-20	Eve	East	4104.81982421875	43	Clothing	4052.419921875	4199.2998046875	New	0.100000001490116	Bank Transfer	Retail	East-Eve
1006	2023-09-18	David	West	776.700012207031	45	Furniture	1623.63000488281	1814.63000488281	New	0.28999999165535	Bank Transfer	Retail	West-David
1099	2023-10-20	David	South	7859.22021484375	23	Clothing	93.4499969482422	181.619995117188	Returning	0.300000011920929	Bank Transfer	Retail	South-David
1037	2023-09-13	Bob	South	2929.01000976563	5	Furniture	1941.56005859375	2385.47998046875	Returning	0.150000005960464	Credit Card	Online	South-Bob
1024	2023-08-10	Eve	South	4384.39013671875	30	Food	1543.9599609375	1558.86999511719	Returning	0.280000001192093	Credit Card	Online	South-Eve
1093	2023-08-14	David	West	6885.89013671875	6	Food	235.119995117188	677.5	Returning	0.159999996423721	Credit Card	Online	West-David
1046	2023-02-22	Alice	South	3391.32006835938	46	Clothing	2551.56005859375	2841.67993164063	New	0.0900000035762787	Bank Transfer	Retail	South-Alice
1053	2023-12-21	Bob	North	660.200012207031	44	Furniture	2045	2217.51000976563	Returning	0.0799999982118607	Credit Card	Online	North-Bob
1095	2023-12-08	Eve	East	3801.82006835938	4	Clothing	3191.05004882813	3555.35009765625	New	0.280000001192093	Credit Card	Online	East-Eve
1099	2023-12-30	Bob	West	9450.0400390625	29	Electronics	3124.8701171875	3383.669921875	New	0.0500000007450581	Credit Card	Retail	West-Bob
1060	2023-10-07	Alice	South	6453.169921875	23	Electronics	647.700012207031	902.260009765625	New	0.170000001788139	Bank Transfer	Online	South-Alice
1097	2023-03-22	Eve	North	6747.64013671875	6	Electronics	4885.97998046875	4949.9501953125	Returning	0.170000001788139	Bank Transfer	Online	North-Eve
1063	2023-07-21	Bob	East	6359.58984375	32	Electronics	975.309997558594	1176.17004394531	New	0.219999998807907	Bank Transfer	Retail	East-Bob
1085	2023-06-07	Charlie	East	2070.02001953125	42	Clothing	2254.11010742188	2382.22998046875	Returning	0.150000005960464	Credit Card	Retail	East-Charlie
1032	2023-04-30	Alice	West	4241.509765625	18	Electronics	2466.17993164063	2483.8701171875	Returning	0.0799999982118607	Cash	Online	West-Alice
1087	2023-02-28	Alice	West	7534.2998046875	15	Furniture	4074.65991210938	4261.10986328125	Returning	0.0500000007450581	Credit Card	Retail	West-Alice
1033	2023-08-03	Alice	West	1103.58996582031	40	Food	541.190002441406	595.200012207031	Returning	0.189999997615814	Credit Card	Online	West-Alice
